Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
12,irregular,3,169,129,78,0.567114094,0.684210526,1.2108,0.620183486
12,semiregular,3,532,67,150,0.888146912,0.780058651,0.936,0.830601093
13,regular,1,897,0,202,1,0.816196542,0.901,0.898797595
13,irregular,1,68,376,348,0.153153153,0.163461538,1.9259,0.158139535
13,semiregular,1,589,102,350,0.852387844,0.627263046,0.8479,0.722699387
13,regular,2,918,0,160,1,0.851576994,0.922,0.919839679
13,irregular,2,60,337,303,0.151133501,0.165289256,1.6806,0.157894737
13,semiregular,2,508,77,537,0.868376068,0.486124402,0.7178,0.623312883
13,regular,3,993,6,8,0.993993994,0.992007992,1.001,0.993
13,irregular,3,182,189,109,0.490566038,0.625429553,1.3472,0.549848943
13,semiregular,3,723,53,132,0.931701031,0.845614035,0.9509,0.886572655
14,regular,1,857,0,386,1,0.689460981,0.8184,0.816190476
14,irregular,1,56,221,204,0.202166065,0.215384615,1.1982,0.208566108
14,semiregular,1,582,96,566,0.85840708,0.506968641,0.7426,0.637458927
14,regular,2,935,2,228,0.997865528,0.803955288,0.8945,0.89047619
14,irregular,2,56,227,214,0.197879859,0.207407407,1.2535,0.202531646
14,semiregular,2,735,50,304,0.936305732,0.707410972,0.862,0.805921053
14,regular,3,980,1,141,0.998980632,0.874219447,0.9344,0.93244529
14,irregular,3,174,158,131,0.524096386,0.570491803,1.4055,0.546310832
14,semiregular,3,664,180,317,0.786729858,0.676860347,0.9255,0.727671233
15,regular,1,859,1,206,0.998837209,0.80657277,0.8952,0.892467532
15,irregular,1,58,255,243,0.185303514,0.19269103,1.3853,0.188925081
15,semiregular,1,566,109,305,0.838518519,0.649827784,0.8747,0.73221216
15,regular,2,895,0,133,1,0.870622568,0.9336,0.930837233
15,irregular,2,49,212,197,0.187739464,0.199186992,1.1284,0.193293886
