Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
22,semiregular,1,461,135,345,0.7734899328859061,0.5719602977667494,0.8535,0.6576319543509273
22,regular,2,715,13,447,0.9821428571428571,0.6153184165232358,0.7717,0.7566137566137566
22,irregular,2,104,441,443,0.1908256880733945,0.19012797074954296,2.2146,0.19047619047619047
22,semiregular,2,602,177,179,0.772785622593068,0.7708066581306018,1.1110,0.7717948717948717
22,regular,3,793,12,290,0.9850931677018634,0.7322253000923361,0.8552,0.840042372881356
22,irregular,3,235,661,663,0.2622767857142857,0.26169265033407574,3.6356,0.26198439241917504
22,semiregular,3,656,138,140,0.8261964735516373,0.8241206030150754,1.1323,0.8251572327044024
23,regular,1,890,31,183,0.9663409337676439,0.8294501397949674,0.9259,0.892678034102307
23,irregular,1,175,1139,1144,0.13318112633181126,0.1326762699014405,4.9586,0.13292821876186856
23,semiregular,1,560,162,386,0.775623268698061,0.5919661733615222,0.8671,0.671462829736211
23,regular,2,887,34,186,0.9630836047774158,0.8266542404473439,0.9259,0.8896690070210632
23,irregular,2,163,999,1001,0.14027538726333907,0.1400343642611684,4.3759,0.14015477214101463
23,semiregular,2,621,133,293,0.8236074270557029,0.6794310722100656,0.9054,0.7446043165467625
23,regular,3,938,25,93,0.9740394600207685,0.9097963142580019,0.9680,0.9408224674022065
23,irregular,3,242,1125,1128,0.17702999268471104,0.17664233576642335,5.1504,0.17683595177201317
23,semiregular,3,744,160,162,0.8230088495575221,0.8211920529801324,1.0850,0.822099447513812
24,regular,1,651,0,853,1.0,0.4328457446808511,0.6061,0.6041763341067286
24,irregular,1,112,686,688,0.14035087719298245,0.14,3.2389,0.14017521902377972
24,semiregular,1,387,52,531,0.8815489749430524,0.4215686274509804,0.6500,0.5703758290346352
