Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
24,regular,2,829,3,497,0.9963942307692307,0.6251885369532428,0.7711,0.768303985171455
24,irregular,2,104,508,447,0.16993464052287582,0.18874773139745918,2.2308,0.17884780739466896
24,semiregular,2,462,62,385,0.8816793893129771,0.5454545454545454,0.7544,0.6739606126914661
24,regular,3,807,4,540,0.9950678175092479,0.5991091314031181,0.7516,0.7479147358665431
24,irregular,3,130,742,720,0.14908256880733944,0.15294117647058825,3.4413,0.15098722415795585
24,semiregular,3,537,72,213,0.8817733990147784,0.716,0.8971,0.7902869757174393
25,regular,1,842,3,470,0.9964497041420118,0.6417682926829268,0.7841,0.7807139545665276
25,irregular,1,193,715,675,0.21255506607929514,0.22235023041474655,3.5142,0.21734234234234234
25,semiregular,1,607,48,95,0.9267175572519084,0.8646723646723646,0.9676,0.894620486366986
25,regular,2,788,0,314,1.0,0.7150635208711433,0.8351,0.8338624338624339
25,irregular,2,95,752,679,0.11216056670602124,0.1227390180878553,3.7391,0.11721159777914868
25,semiregular,2,537,95,269,0.8496835443037974,0.6662531017369727,0.8774,0.7468706536856745
25,regular,3,821,1,247,0.9987834549878345,0.7687265917602997,0.8710,0.8687830687830689
25,irregular,3,94,715,661,0.1161928306551298,0.12450331125827814,3.6473,0.12020460358056266
25,semiregular,3,529,109,273,0.829153605015674,0.6596009975062345,0.8830,0.7347222222222224
26,regular,1,768,3,350,0.9961089494163424,0.6869409660107334,0.8182,0.8131286394917945
26,irregular,1,167,817,770,0.16971544715447154,0.17822838847385272,4.5266,0.17386777719937532
26,semiregular,1,631,94,87,0.8703448275862069,0.8788300835654597,1.0000,0.8745668745668747
26,regular,2,858,6,244,0.9930555555555556,0.778584392014519,0.8812,0.8728382502543235
26,irregular,2,110,485,454,0.18487394957983194,0.1950354609929078,2.6355,0.1898188093183779
26,semiregular,2,566,122,187,0.8226744186046512,0.751660026560425,0.9542,0.7855655794587092
26,regular,3,894,8,171,0.991130820399113,0.8394366197183099,0.9188,0.9089984748347737
26,irregular,3,126,551,506,0.1861152141802068,0.19936708860759494,2.9579,0.19251336898395724
26,semiregular,3,579,124,168,0.8236130867709816,0.7751004016064257,0.9625,0.7986206896551724
27,regular,1,952,33,35,0.966497461928934,0.9645390070921985,1.0020,0.9655172413793104
27,irregular,1,178,496,462,0.26409495548961426,0.278125,2.9907,0.2709284627092846
27,semiregular,1,656,96,96,0.8723404255319149,0.8723404255319149,1.0444,0.8723404255319149
27,regular,2,914,5,499,0.9945593035908596,0.6468506723283793,0.7882,0.7838765008576329
27,irregular,2,121,650,588,0.1569390402075227,0.17066290550070523,2.6296,0.1635135135135135
27,semiregular,2,482,93,405,0.8382608695652174,0.5434047350620068,0.7816,0.6593707250341998
27,regular,3,943,4,438,0.9957761351636748,0.6828385228095583,0.8156,0.8101374570446735
27,irregular,3,147,868,824,0.14482758620689656,0.1513903192584964,3.5963,0.14803625377643506
27,semiregular,3,580,100,198,0.8529411764705882,0.7455012853470437,0.9313,0.7956104252400548
28,regular,1,991,3,346,0.9969818913480886,0.7412116679132386,0.8533,0.8502788502788503
28,irregular,1,216,829,748,0.20669856459330144,0.22406639004149378,3.5704,0.2150323544051767
28,semiregular,1,647,70,99,0.902370990237099,0.8672922252010724,0.9753,0.8844839371155161
28,regular,2,823,3,549,0.9963680387409201,0.5998542274052479,0.7505,0.7488626023657872
28,irregular,2,134,826,737,0.13958333333333334,0.15384615384615385,2.9727,0.14636810486073185
28,semiregular,2,614,88,406,0.8746438746438746,0.6019607843137255,0.8126,0.7131242740998839
28,regular,3,948,8,292,0.9916317991631799,0.7645161290322581,0.8707,0.8633879781420765
28,irregular,3,151,904,844,0.14312796208530806,0.15175879396984926,3.3959,0.1473170731707317
28,semiregular,3,685,102,248,0.8703939008894537,0.7341907824222936,0.9139,0.7965116279069767
29,regular,1,842,4,506,0.9952718676122931,0.6246290801186943,0.7723,0.7675478577939836
29,irregular,1,213,914,835,0.18899733806566105,0.2032442748091603,3.5768,0.19586206896551722
29,semiregular,1,728,72,190,0.91,0.7930283224400871,0.9313,0.8474970896391153
29,regular,2,908,0,461,1.0,0.6632578524470416,0.7991,0.7975406236275802
29,irregular,2,125,476,406,0.2079866888519135,0.23540489642184556,2.1498,0.22084805653710246
29,semiregular,2,646,165,285,0.7965474722564735,0.6938775510204082,0.9287,0.7416762342135477
29,regular,3,986,1,302,0.9989868287740629,0.765527950310559,0.8702,0.8668131868131869
29,irregular,3,144,484,442,0.22929936305732485,0.24573378839590443,2.3725,0.2372322899505766
29,semiregular,3,724,104,192,0.8743961352657005,0.7903930131004366,0.9459,0.8302752293577982
30,regular,1,917,2,443,0.9978237214363439,0.674264705882353,0.8070,0.8047389205792015
30,irregular,1,198,495,452,0.2857142857142857,0.3046153846153846,2.6316,0.29486224869694716
30,semiregular,1,716,160,155,0.817351598173516,0.8220436280137773,1.0023,0.8196908986834575
30,regular,2,756,2,478,0.9973614775725593,0.6126418152350082,0.7623,0.7590361445783134
30,irregular,2,129,957,879,0.11878453038674033,0.12797619047619047,4.0320,0.12320916905444126
30,semiregular,2,582,76,389,0.8844984802431611,0.5993820803295572,0.8012,0.714548802946593
30,regular,3,918,0,153,1.0,0.8571428571428571,0.9258,0.923076923076923
30,irregular,3,111,844,792,0.1162303664921466,0.12292358803986711,3.6120,0.11948331539289558
30,semiregular,3,637,82,264,0.885952712100139,0.7069922308546059,0.8877,0.7864197530864198
